SEQN,n_valid_days,cal_ok,steps_per_day,mvpa_min,light_min,sed_min,mean_intensity,peak1min,wear_min,steps_cv,mvpa_cv,sed_frac,active_frac
40759.0,7,True,6961.142857142857,4.857142857142857,322.0,1113.142857142857,116.35228174603174,2826.714285714286,1440.0,0.31920110004697533,1.5055644578673941,0.7730158730158729,0.226984126984127
40763.0,7,True,4259.0,1.4285714285714286,235.0,1203.5714285714287,61.14771825396825,2413.714285714286,1440.0,0.2707833367430426,0.9780933834080806,0.8358134920634921,0.16418650793650794
40767.0,7,True,13899.285714285714,37.714285714285715,477.57142857142856,924.7142857142857,273.5052579365079,4244.428571428572,1440.0,0.2161335335783265,0.36314281531635195,0.6421626984126985,0.3578373015873015
40768.0,7,True,9631.857142857143,14.857142857142858,342.42857142857144,1082.7142857142858,181.2046626984127,3504.8571428571427,1440.0,0.45102004252218875,0.7930020917716678,0.7518849206349206,0.2481150793650794
40769.0,7,True,314.7142857142857,1.4285714285714286,23.714285714285715,1414.857142857143,11.098313492063493,1982.0,1440.0,1.3555562146502238,2.0550750189064466,0.9825396825396826,0.01746031746031746
40771.0,7,True,7702.571428571428,13.0,303.2857142857143,1123.7142857142858,155.25972222222225,3803.8571428571427,1440.0,0.3410215491397169,0.6880209161537815,0.7803571428571427,0.21964285714285717
40772.0,7,True,9992.857142857143,4.571428571428571,386.14285714285717,1049.2857142857142,148.67718253968252,3020.1428571428573,1440.0,0.21442869803458367,0.5767861749961303,0.7286706349206348,0.2713293650793651
40790.0,7,True,1829.5714285714287,2.5714285714285716,109.85714285714286,1327.5714285714287,43.07242063492064,2036.2857142857142,1440.0,0.9807634857113282,1.0496913126495102,0.9219246031746032,0.07807539682539681
40791.0,7,True,5088.428571428572,2.4285714285714284,208.57142857142858,1229.0,66.61974206349207,2514.285714285714,1440.0,0.5623671711091607,1.0046030162705486,0.8534722222222222,0.14652777777777778
40797.0,7,True,8223.714285714286,44.0,308.7142857142857,1087.2857142857142,218.19603174603176,6844.428571428572,1440.0,0.20821000473340912,0.41989110486518233,0.7550595238095238,0.24494047619047615
